,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,learning_rate,max_depth,n_estimators,n_neighbors,solver,splitter,weights
3804,mlp,0.6683673469387755,0.7010204081632653,0.7857142857142857,0.04384194093661394,,,3.5000000000000004e-05,,,"(11, 9)",,,,,,lbfgs,,
2246,gradient_boost,0.7091836734693877,0.7438775510204081,0.7857142857142857,0.02629407903413291,,,,,,,,0.07,,55,,,,
2290,gradient_boost,0.6887755102040817,0.746938775510204,0.7857142857142857,0.034843614446865026,,,,,,,,0.09000000000000001,,31,,,,
3476,mlp,0.6020408163265306,0.7132653061224489,0.7857142857142857,0.06276961836420285,,,2.5e-05,,,"(11, 17)",,,,,,lbfgs,,
2263,gradient_boost,0.6836734693877551,0.7397959183673469,0.7857142857142857,0.03622089663122214,,,,,,,,0.08000000000000002,,33,,,,
27,knn,0.7142857142857143,0.7418367346938777,0.7857142857142857,0.025733714720241805,,auto,,,,,,,,,14,,,distance
3458,mlp,0.6275510204081632,0.7091836734693878,0.7857142857142857,0.055422349444899065,,,2.5e-05,,,"(10, 11)",,,,,,lbfgs,,
2298,gradient_boost,0.6938775510204082,0.7438775510204081,0.7857142857142857,0.03068019669055695,,,,,,,,0.09000000000000001,,47,,,,
2191,gradient_boost,0.6938775510204082,0.7387755102040816,0.7857142857142857,0.029468426690191125,,,,,,,,0.05,,57,,,,
3660,mlp,0.44387755102040816,0.6275510204081634,0.7857142857142857,0.10961672654690435,,,3e-05,,,"(13, 9)",,,,,,lbfgs,,
4197,mlp,0.6377551020408163,0.7040816326530612,0.7857142857142857,0.05312006157069539,,,4.5e-05,,,"(15, 18)",,,,,,lbfgs,,
2192,gradient_boost,0.6989795918367347,0.7397959183673469,0.7857142857142857,0.028498449068916187,,,,,,,,0.05,,59,,,,
2271,gradient_boost,0.6938775510204082,0.7387755102040817,0.7857142857142857,0.029993751952447075,,,,,,,,0.08000000000000002,,49,,,,
2299,gradient_boost,0.6887755102040817,0.7408163265306122,0.7857142857142857,0.03168198917604085,,,,,,,,0.09000000000000001,,49,,,,
2297,gradient_boost,0.6989795918367347,0.746938775510204,0.7857142857142857,0.028969529727710972,,,,,,,,0.09000000000000001,,45,,,,
2266,gradient_boost,0.6887755102040817,0.7346938775510204,0.7857142857142857,0.03161619058128502,,,,,,,,0.08000000000000002,,39,,,,
2296,gradient_boost,0.6887755102040817,0.7408163265306122,0.7857142857142857,0.03344075430239577,,,,,,,,0.09000000000000001,,43,,,,
2295,gradient_boost,0.6836734693877551,0.7408163265306122,0.7857142857142857,0.035845240959694484,,,,,,,,0.09000000000000001,,41,,,,
45,knn,0.7040816326530612,0.7418367346938776,0.7857142857142857,0.027304261551550302,,ball_tree,,,,,,,,,4,,,distance
3690,mlp,0.6887755102040817,0.7153061224489796,0.7857142857142857,0.03584524095969446,,,3e-05,,,"(15, 15)",,,,,,lbfgs,,
2294,gradient_boost,0.6938775510204082,0.7418367346938777,0.7857142857142857,0.030201323646834165,,,,,,,,0.09000000000000001,,39,,,,
2293,gradient_boost,0.6836734693877551,0.7438775510204081,0.7857142857142857,0.03451333576589339,,,,,,,,0.09000000000000001,,37,,,,
2190,gradient_boost,0.6938775510204082,0.7387755102040816,0.7857142857142857,0.029468426690191125,,,,,,,,0.05,,55,,,,
2270,gradient_boost,0.6989795918367347,0.7418367346938777,0.7857142857142857,0.029148687463440178,,,,,,,,0.08000000000000002,,47,,,,
2188,gradient_boost,0.6887755102040817,0.7377551020408163,0.7857142857142857,0.031550254762735305,,,,,,,,0.05,,51,,,,
2319,gradient_boost,0.6938775510204082,0.7397959183673469,0.7857142857142857,0.031118266697912053,,,,,,,,0.1,,33,,,,
3713,mlp,0.6887755102040817,0.7285714285714286,0.7857142857142857,0.03405779442505843,,,3e-05,,,"(17, 14)",,,,,,lbfgs,,
65,knn,0.7142857142857143,0.7418367346938777,0.7857142857142857,0.025733714720241805,,ball_tree,,,,,,,,,14,,,distance
3866,mlp,0.37755102040816324,0.6520408163265305,0.7857142857142857,0.14417757111167398,,,3.5000000000000004e-05,,,"(16, 11)",,,,,,lbfgs,,
3634,mlp,0.6581632653061225,0.7153061224489795,0.7857142857142857,0.04746817693719593,,,3e-05,,,"(10, 19)",,,,,,lbfgs,,
2269,gradient_boost,0.6887755102040817,0.7387755102040816,0.7857142857142857,0.031845890886382094,,,,,,,,0.08000000000000002,,45,,,,
33,knn,0.7193877551020408,0.7448979591836735,0.7857142857142857,0.024574682813861836,,auto,,,,,,,,,17,,,distance
69,knn,0.7142857142857143,0.7459183673469388,0.7857142857142857,0.027266100440586506,,ball_tree,,,,,,,,,16,,,distance
2268,gradient_boost,0.6887755102040817,0.7418367346938775,0.7857142857142857,0.03284383048863483,,,,,,,,0.08000000000000002,,43,,,,
71,knn,0.7193877551020408,0.7448979591836735,0.7857142857142857,0.024574682813861836,,ball_tree,,,,,,,,,17,,,distance
418,svm,0.7244897959183674,0.7540816326530612,0.7857142857142857,0.024233351198036553,33.1,,,,auto,,rbf,,,,,,,
31,knn,0.7142857142857143,0.7459183673469388,0.7857142857142857,0.027266100440586506,,auto,,,,,,,,,16,,,distance
3607,mlp,0.42857142857142855,0.6673469387755102,0.7857142857142857,0.12453160890309471,,,3e-05,,,"(8, 16)",,,,,,lbfgs,,
2267,gradient_boost,0.6938775510204082,0.7397959183673469,0.7857142857142857,0.030270197906512905,,,,,,,,0.08000000000000002,,41,,,,
2245,gradient_boost,0.6887755102040817,0.736734693877551,0.7857142857142857,0.03220353844501937,,,,,,,,0.07,,53,,,,
2425,gradient_boost,0.6887755102040817,0.7418367346938776,0.7857142857142857,0.03347187646297289,,,,,,,,0.14,,21,,,,
2292,gradient_boost,0.6836734693877551,0.7459183673469386,0.7857142857142857,0.036564230341161054,,,,,,,,0.09000000000000001,,35,,,,
4131,mlp,0.5918367346938775,0.673469387755102,0.7857142857142857,0.06652247352247602,,,4.5e-05,,,"(10, 12)",,,,,,lbfgs,,
3331,mlp,0.6683673469387755,0.726530612244898,0.7857142857142857,0.04139890362265468,,,2e-05,,,"(13, 16)",,,,,,lbfgs,,
3330,mlp,0.5918367346938775,0.7163265306122449,0.7857142857142857,0.06538579323918692,,,2e-05,,,"(13, 15)",,,,,,lbfgs,,
3323,mlp,0.5255102040816326,0.6785714285714286,0.7857142857142857,0.0862833394147335,,,2e-05,,,"(13, 8)",,,,,,lbfgs,,
3309,mlp,0.673469387755102,0.7306122448979592,0.7857142857142857,0.036134553489032196,,,2e-05,,,"(11, 18)",,,,,,lbfgs,,
2233,gradient_boost,0.6887755102040817,0.7377551020408164,0.7857142857142857,0.03484361444686504,,,,,,,,0.07,,29,,,,
3302,mlp,0.39285714285714285,0.6438775510204082,0.7857142857142857,0.13426803431780346,,,2e-05,,,"(11, 11)",,,,,,lbfgs,,
3160,mlp,0.5867346938775511,0.6887755102040817,0.7857142857142857,0.06943275851511835,,,1.5000000000000002e-05,,,"(13, 13)",,,,,,lbfgs,,
3163,mlp,0.6581632653061225,0.7214285714285713,0.7857142857142857,0.045702440156242224,,,1.5000000000000002e-05,,,"(13, 16)",,,,,,lbfgs,,
4149,mlp,0.42346938775510207,0.653061224489796,0.7857142857142857,0.12501561751666757,,,4.5e-05,,,"(11, 18)",,,,,,lbfgs,,
378,svm,0.7295918367346939,0.7581632653061225,0.7857142857142857,0.0203058660634004,28.1,,,,auto,,rbf,,,,,,,
169,svm,0.6785714285714286,0.7346938775510206,0.7857142857142857,0.03460372440370034,2.1,,,,auto,,linear,,,,,,,
171,svm,0.6785714285714286,0.7346938775510206,0.7857142857142857,0.03460372440370034,2.1,,,,scale,,linear,,,,,,,
172,svm,0.7193877551020408,0.7561224489795919,0.7857142857142857,0.024869505320314178,2.1,,,,scale,,rbf,,,,,,,
2499,gradient_boost,0.6938775510204082,0.7428571428571429,0.7857142857142857,0.031384809182101424,,,,,,,,0.16000000000000003,,57,,,,
2500,gradient_boost,0.6989795918367347,0.7459183673469388,0.7857142857142857,0.029112944117728762,,,,,,,,0.16000000000000003,,59,,,,
2503,gradient_boost,0.673469387755102,0.7336734693877551,0.7857142857142857,0.04522146899216395,,,,,,,,0.17,,9,,,,
176,svm,0.7244897959183674,0.7581632653061223,0.7857142857142857,0.024489795918367335,2.6,,,,scale,,rbf,,,,,,,
3210,mlp,0.6887755102040817,0.7295918367346939,0.7857142857142857,0.03607687659115037,,,1.5000000000000002e-05,,,"(17, 15)",,,,,,lbfgs,,
195,svm,0.7244897959183674,0.7551020408163265,0.7857142857142857,0.023268886226513,5.1,,,,scale,,linear,,,,,,,
181,svm,0.7091836734693877,0.753061224489796,0.7857142857142857,0.025119456377737093,3.6,,,,auto,,linear,,,,,,,
183,svm,0.7091836734693877,0.753061224489796,0.7857142857142857,0.025119456377737093,3.6,,,,scale,,linear,,,,,,,
4053,mlp,0.6887755102040817,0.7336734693877551,0.7857142857142857,0.03405779442505843,,,4e-05,,,"(17, 18)",,,,,,lbfgs,,
7,knn,0.7040816326530612,0.7418367346938776,0.7857142857142857,0.027304261551550302,,auto,,,,,,,,,4,,,distance
2508,gradient_boost,0.6785714285714286,0.7316326530612245,0.7857142857142857,0.03408835324181645,,,,,,,,0.17,,19,,,,
189,svm,0.7295918367346939,0.7561224489795919,0.7857142857142857,0.023134253160723744,4.6,,,,auto,,linear,,,,,,,
2509,gradient_boost,0.6785714285714286,0.736734693877551,0.7857142857142857,0.03424073823584186,,,,,,,,0.17,,21,,,,
191,svm,0.7295918367346939,0.7561224489795919,0.7857142857142857,0.023134253160723744,4.6,,,,scale,,linear,,,,,,,
394,svm,0.7295918367346939,0.7551020408163266,0.7857142857142857,0.024147264420814774,30.1,,,,auto,,rbf,,,,,,,
398,svm,0.7295918367346939,0.7561224489795919,0.7857142857142857,0.024017555705999647,30.6,,,,auto,,rbf,,,,,,,
147,knn,0.7193877551020408,0.7448979591836735,0.7857142857142857,0.024574682813861836,,brute,,,,,,,,,17,,,distance
414,svm,0.7244897959183674,0.7540816326530612,0.7857142857142857,0.024233351198036553,32.6,,,,auto,,rbf,,,,,,,
2128,gradient_boost,0.6683673469387755,0.7295918367346939,0.7857142857142857,0.041449175533856915,,,,,,,,0.03,,43,,,,
3444,mlp,0.14285714285714285,0.5948979591836735,0.7857142857142857,0.23070252883239628,,,2.5e-05,,,"(9, 9)",,,,,,lbfgs,,
121,knn,0.7040816326530612,0.7418367346938776,0.7857142857142857,0.027304261551550302,,brute,,,,,,,,,4,,,distance
3994,mlp,0.6836734693877551,0.7275510204081634,0.7857142857142857,0.036734693877551024,,,4e-05,,,"(12, 19)",,,,,,lbfgs,,
3434,mlp,0.6173469387755102,0.6775510204081632,0.7857142857142857,0.05748802457552357,,,2.5e-05,,,"(8, 11)",,,,,,lbfgs,,
4003,mlp,0.6887755102040817,0.7142857142857142,0.7857142857142857,0.03636434628817441,,,4e-05,,,"(13, 16)",,,,,,lbfgs,,
2127,gradient_boost,0.6683673469387755,0.7275510204081632,0.7857142857142857,0.04063736275865279,,,,,,,,0.03,,41,,,,
4124,mlp,0.5255102040816326,0.6663265306122448,0.7857142857142857,0.10313696953872063,,,4.5e-05,,,"(9, 17)",,,,,,lbfgs,,
2126,gradient_boost,0.6632653061224489,0.7234693877551022,0.7857142857142857,0.04297844834418915,,,,,,,,0.03,,39,,,,
2219,gradient_boost,0.6785714285714286,0.7408163265306122,0.7857142857142857,0.03768609247473344,,,,,,,,0.060000000000000005,,57,,,,
2125,gradient_boost,0.6632653061224489,0.726530612244898,0.7857142857142857,0.04581621289927276,,,,,,,,0.03,,37,,,,
3813,mlp,0.5510204081632653,0.7000000000000001,0.7857142857142857,0.08004840268349057,,,3.5000000000000004e-05,,,"(11, 18)",,,,,,lbfgs,,
2472,gradient_boost,0.6887755102040817,0.7397959183673469,0.7857142857142857,0.03353403413296933,,,,,,,,0.15000000000000002,,59,,,,
3816,mlp,0.5969387755102041,0.6938775510204083,0.7857142857142857,0.0645362787789465,,,3.5000000000000004e-05,,,"(12, 9)",,,,,,lbfgs,,
410,svm,0.7244897959183674,0.7540816326530612,0.7857142857142857,0.024233351198036553,32.1,,,,auto,,rbf,,,,,,,
2242,gradient_boost,0.6887755102040817,0.7397959183673469,0.7857142857142857,0.03226813938947323,,,,,,,,0.07,,47,,,,
141,knn,0.7142857142857143,0.7418367346938777,0.7857142857142857,0.025733714720241805,,brute,,,,,,,,,14,,,distance
2232,gradient_boost,0.6836734693877551,0.7326530612244897,0.7857142857142857,0.03616335744218234,,,,,,,,0.07,,27,,,,
4015,mlp,0.6785714285714286,0.7285714285714285,0.7857142857142857,0.03698891624569765,,,4e-05,,,"(14, 16)",,,,,,lbfgs,,
406,svm,0.7295918367346939,0.7551020408163266,0.7857142857142857,0.023044060797216766,31.6,,,,auto,,rbf,,,,,,,
4022,mlp,0.6326530612244898,0.7071428571428571,0.7857142857142857,0.05585278442205717,,,4e-05,,,"(15, 11)",,,,,,lbfgs,,
402,svm,0.7295918367346939,0.7551020408163266,0.7857142857142857,0.023044060797216766,31.1,,,,auto,,rbf,,,,,,,
145,knn,0.7142857142857143,0.7459183673469388,0.7857142857142857,0.027266100440586506,,brute,,,,,,,,,16,,,distance
3350,mlp,0.6428571428571429,0.6887755102040816,0.7857142857142857,0.05626142347791925,,,2e-05,,,"(15, 11)",,,,,,lbfgs,,
2523,gradient_boost,0.6887755102040817,0.7397959183673468,0.7857142857142857,0.036076876591150366,,,,,,,,0.17,,49,,,,
3142,mlp,0.6581632653061225,0.7153061224489796,0.7857142857142857,0.04124772026817904,,,1.5000000000000002e-05,,,"(11, 19)",,,,,,lbfgs,,
2513,gradient_boost,0.6785714285714286,0.7387755102040816,0.7857142857142857,0.036134553489032176,,,,,,,,0.17,,29,,,,
193,svm,0.7244897959183674,0.7551020408163265,0.7857142857142857,0.023268886226513,5.1,,,,auto,,linear,,,,,,,
2289,gradient_boost,0.6836734693877551,0.7397959183673469,0.7806122448979592,0.03322208284918308,,,,,,,,0.09000000000000001,,29,,,,
2286,gradient_boost,0.6887755102040817,0.7387755102040817,0.7806122448979592,0.03217118932741723,,,,,,,,0.09000000000000001,,23,,,,
326,svm,0.7040816326530612,0.7510204081632652,0.7806122448979592,0.026491336705606473,21.6,,,,auto,,rbf,,,,,,,
2234,gradient_boost,0.6887755102040817,0.7397959183673469,0.7806122448979592,0.03460372440370034,,,,,,,,0.07,,31,,,,
2235,gradient_boost,0.6989795918367347,0.7438775510204082,0.7806122448979592,0.03249323128181765,,,,,,,,0.07,,33,,,,
2237,gradient_boost,0.6938775510204082,0.7448979591836735,0.7806122448979592,0.03414938883812555,,,,,,,,0.07,,37,,,,
2239,gradient_boost,0.6989795918367347,0.7408163265306122,0.7806122448979592,0.028204642777724998,,,,,,,,0.07,,41,,,,
2265,gradient_boost,0.6938775510204082,0.7408163265306122,0.7806122448979592,0.029468426690191125,,,,,,,,0.08000000000000002,,37,,,,
2244,gradient_boost,0.6887755102040817,0.7377551020408163,0.7806122448979592,0.031384809182101424,,,,,,,,0.07,,51,,,,
2262,gradient_boost,0.6938775510204082,0.7397959183673469,0.7806122448979592,0.033065003563305426,,,,,,,,0.08000000000000002,,31,,,,
2260,gradient_boost,0.6785714285714286,0.7408163265306122,0.7806122448979592,0.036564230341161054,,,,,,,,0.08000000000000002,,27,,,,
2240,gradient_boost,0.6989795918367347,0.7408163265306122,0.7806122448979592,0.02893356505868944,,,,,,,,0.07,,43,,,,
2216,gradient_boost,0.6887755102040817,0.7418367346938775,0.7806122448979592,0.031051273581026394,,,,,,,,0.060000000000000005,,51,,,,
2241,gradient_boost,0.6938775510204082,0.7397959183673469,0.7806122448979592,0.030097716742352308,,,,,,,,0.07,,45,,,,
2217,gradient_boost,0.6836734693877551,0.7418367346938777,0.7806122448979592,0.034392448053781055,,,,,,,,0.060000000000000005,,53,,,,
2243,gradient_boost,0.6938775510204082,0.7377551020408164,0.7806122448979592,0.03171483728146951,,,,,,,,0.07,,49,,,,
2264,gradient_boost,0.6938775510204082,0.739795918367347,0.7806122448979592,0.029749754565537256,,,,,,,,0.08000000000000002,,35,,,,
2164,gradient_boost,0.6836734693877551,0.736734693877551,0.7806122448979592,0.03300196250774742,,,,,,,,0.04,,59,,,,
2291,gradient_boost,0.6989795918367347,0.7438775510204082,0.7806122448979592,0.029112944117728766,,,,,,,,0.09000000000000001,,33,,,,
2452,gradient_boost,0.6989795918367347,0.7408163265306122,0.7806122448979592,0.027074488084533867,,,,,,,,0.15000000000000002,,19,,,,
2413,gradient_boost,0.6887755102040817,0.7387755102040816,0.7806122448979592,0.031017722762389108,,,,,,,,0.13,,53,,,,
2422,gradient_boost,0.6785714285714286,0.7408163265306122,0.7806122448979592,0.03481371859026934,,,,,,,,0.14,,15,,,,
2423,gradient_boost,0.6887755102040817,0.7397959183673469,0.7806122448979592,0.033534034132969355,,,,,,,,0.14,,17,,,,
2427,gradient_boost,0.673469387755102,0.7326530612244898,0.7806122448979592,0.035582848518699396,,,,,,,,0.14,,25,,,,
2130,gradient_boost,0.6632653061224489,0.7285714285714286,0.7806122448979592,0.040994509033878926,,,,,,,,0.03,,47,,,,
2129,gradient_boost,0.6632653061224489,0.7275510204081632,0.7806122448979592,0.04164965639175215,,,,,,,,0.03,,45,,,,
2435,gradient_boost,0.6836734693877551,0.7479591836734694,0.7806122448979592,0.035141174199433814,,,,,,,,0.14,,41,,,,
2124,gradient_boost,0.6632653061224489,0.7255102040816326,0.7806122448979592,0.044874762096522525,,,,,,,,0.03,,35,,,,
2123,gradient_boost,0.6581632653061225,0.726530612244898,0.7806122448979592,0.04431438928695605,,,,,,,,0.03,,33,,,,
2457,gradient_boost,0.6887755102040817,0.7418367346938775,0.7806122448979592,0.031051273581026394,,,,,,,,0.15000000000000002,,29,,,,
2300,gradient_boost,0.6836734693877551,0.7408163265306122,0.7806122448979592,0.033440754302395806,,,,,,,,0.09000000000000001,,51,,,,
2470,gradient_boost,0.6938775510204082,0.7428571428571429,0.7806122448979592,0.029679672596426506,,,,,,,,0.15000000000000002,,55,,,,
2505,gradient_boost,0.6836734693877551,0.7397959183673469,0.7806122448979592,0.03460372440370036,,,,,,,,0.17,,13,,,,
2506,gradient_boost,0.6887755102040817,0.7367346938775511,0.7806122448979592,0.03252526010308005,,,,,,,,0.17,,15,,,,
2507,gradient_boost,0.6836734693877551,0.7408163265306122,0.7806122448979592,0.03297039677837453,,,,,,,,0.17,,17,,,,
2579,gradient_boost,0.6938775510204082,0.7448979591836735,0.7806122448979592,0.02886150127292032,,,,,,,,0.19000000000000003,,49,,,,
2511,gradient_boost,0.6989795918367347,0.7387755102040817,0.7806122448979592,0.027074488084533867,,,,,,,,0.17,,25,,,,
2512,gradient_boost,0.6887755102040817,0.7408163265306122,0.7806122448979592,0.03101772276238911,,,,,,,,0.17,,27,,,,
2524,gradient_boost,0.6887755102040817,0.7387755102040817,0.7806122448979592,0.030338915810854083,,,,,,,,0.17,,51,,,,
2526,gradient_boost,0.6887755102040817,0.7397959183673469,0.7806122448979592,0.030781843120404804,,,,,,,,0.17,,55,,,,
2412,gradient_boost,0.6938775510204082,0.7377551020408163,0.7806122448979592,0.02896952972771101,,,,,,,,0.13,,51,,,,
2154,gradient_boost,0.6683673469387755,0.7285714285714285,0.7806122448979592,0.04061173212680081,,,,,,,,0.04,,39,,,,
2393,gradient_boost,0.6683673469387755,0.7285714285714285,0.7806122448979592,0.03983514550192477,,,,,,,,0.13,,13,,,,
2163,gradient_boost,0.6785714285714286,0.7357142857142858,0.7806122448979592,0.035845240959694484,,,,,,,,0.04,,57,,,,
2301,gradient_boost,0.6938775510204082,0.7397959183673469,0.7806122448979592,0.028315177399003293,,,,,,,,0.09000000000000001,,53,,,,
2303,gradient_boost,0.6887755102040817,0.7459183673469388,0.7806122448979592,0.032008953349710455,,,,,,,,0.09000000000000001,,57,,,,
2189,gradient_boost,0.6938775510204082,0.7387755102040817,0.7806122448979592,0.02801944942397141,,,,,,,,0.05,,53,,,,
2320,gradient_boost,0.6938775510204082,0.7387755102040817,0.7806122448979592,0.0280194494239714,,,,,,,,0.1,,35,,,,
2187,gradient_boost,0.6836734693877551,0.7357142857142858,0.7806122448979592,0.03184589088638212,,,,,,,,0.05,,49,,,,
2323,gradient_boost,0.6938775510204082,0.7408163265306124,0.7806122448979592,0.027645341192130763,,,,,,,,0.1,,41,,,,
2186,gradient_boost,0.6938775510204082,0.7377551020408164,0.7806122448979592,0.028607848507910594,,,,,,,,0.05,,47,,,,
2184,gradient_boost,0.673469387755102,0.7336734693877551,0.7806122448979592,0.0361345534890322,,,,,,,,0.05,,43,,,,
2343,gradient_boost,0.6938775510204082,0.7459183673469387,0.7806122448979592,0.031845890886382115,,,,,,,,0.11000000000000001,,25,,,,
2345,gradient_boost,0.6887755102040817,0.7428571428571429,0.7806122448979592,0.030544141932848497,,,,,,,,0.11000000000000001,,29,,,,
2348,gradient_boost,0.6887755102040817,0.7408163265306124,0.7806122448979592,0.029468426690191125,,,,,,,,0.11000000000000001,,35,,,,
2350,gradient_boost,0.6836734693877551,0.7377551020408164,0.7806122448979592,0.03121848681791503,,,,,,,,0.11000000000000001,,39,,,,
2351,gradient_boost,0.6836734693877551,0.7408163265306122,0.7806122448979592,0.03184589088638212,,,,,,,,0.11000000000000001,,41,,,,
2352,gradient_boost,0.6785714285714286,0.7377551020408164,0.7806122448979592,0.03300196250774741,,,,,,,,0.11000000000000001,,43,,,,
2563,gradient_boost,0.6989795918367347,0.7418367346938777,0.7806122448979592,0.026726124191242425,,,,,,,,0.19000000000000003,,17,,,,
2359,gradient_boost,0.6887755102040817,0.7418367346938776,0.7806122448979592,0.033627055210783824,,,,,,,,0.11000000000000001,,57,,,,
2374,gradient_boost,0.6887755102040817,0.7418367346938777,0.7806122448979592,0.030714116210800835,,,,,,,,0.12000000000000002,,31,,,,
2376,gradient_boost,0.7091836734693877,0.7459183673469388,0.7806122448979592,0.023580040833247655,,,,,,,,0.12000000000000002,,35,,,,
2378,gradient_boost,0.7040816326530612,0.746938775510204,0.7806122448979592,0.02593523474926293,,,,,,,,0.12000000000000002,,39,,,,
281,svm,0.7244897959183674,0.7561224489795919,0.7806122448979592,0.02076223464222021,16.1,,,,auto,,linear,,,,,,,
2220,gradient_boost,0.6887755102040817,0.7408163265306122,0.7806122448979592,0.031681989176040856,,,,,,,,0.060000000000000005,,59,,,,
2580,gradient_boost,0.7040816326530612,0.7479591836734694,0.7806122448979592,0.02593523474926293,,,,,,,,0.19000000000000003,,51,,,,
206,svm,0.673469387755102,0.7193877551020409,0.7806122448979592,0.0357870977892861,6.6,,,,auto,,rbf,,,,,,,
